Table;Column;Data Type;Is Nullable;Is Unique;Is Primary Key;Is Foreign Key;Referenced Table.Column;Example 1;Example 2;;;;;;;;;;;;;;;;;;;;;;;;
students;completed_profile;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;notified_lead;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;campaign;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;profile_modified_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;is_restricted;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;registered_from_ip;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;tier;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;customization_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;years_of_experience;decimal;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;about_me;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;university_id;int;YES;NO;NO;YES;studies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;study_id;int;NO;NO;NO;YES;universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;student_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;average_calification;decimal;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;finished_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;started_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;group_study_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata;favorite;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata_subjects;student_id;int;NO;NO;YES;YES;students_academicdata.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata_subjects;subject_id;int;NO;NO;YES;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata_subjects;academicdata_id;int;NO;NO;YES;YES;subjects.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_academicdata_subjects;qualification;decimal;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_categories;student_id;int;YES;NO;NO;YES;categories.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_categories;category_id;int;YES;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_categories;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies;validate;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies;created_at;datetime;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies;updated_at;datetime;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies;registered;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies_department;student_id;int;YES;NO;NO;YES;companies_departments.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_companies_department;companies_department_id;int;YES;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_company_blocked;student_id;int;YES;NO;NO;YES;companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_company_blocked;company_id;int;YES;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_company_blocked;active;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_company_blocked;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_company_blocked;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;id;int;NO;NO;NO;YES;students_companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;student_id;int;NO;NO;NO;YES;positions.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;company_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;position_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;description;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;started_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;finished_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;country_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;state_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_experience;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_feedback_answers;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_feedback_answers;answer;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_feedback_answers;text_id;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_feedback_answers;action_id;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_feedback_answers;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_feedback_answers;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_internship;id;int;NO;NO;NO;YES;countries.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_internship;student_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_internship;country_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_internship;description;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_internship;year;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_internship;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_internship;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;job_offer_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;killer_question_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;answer;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;evaluation;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offer_killer_questions;updated_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offers;student_id;int;NO;NO;NO;YES;companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offers;job_offer_id;int;NO;NO;NO;YES;job_offers.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offers;job_offers_status_id;int;NO;NO;NO;YES;job_offers_status.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offers;company_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offers;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offers;updated_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_job_offers;id;bigint;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_joblocations;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_joblocations;country_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_joblocations;state_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_joblocations;student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_landings_departments;student_id;int;NO;NO;NO;YES;landings_departments.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_landings_departments;landing_department_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_landings_departments;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_landings_departments;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_languages;student_id;int;YES;NO;NO;YES;certificates.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_languages;language_id;int;NO;NO;YES;YES;languages.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_languages;certificate_id;int;NO;NO;NO;YES;language_levels.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_languages;language_level_id;int;NO;NO;YES;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_languages;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_languages;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_likes_companies;student_id;int;NO;NO;YES;YES;companies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_likes_companies;company_id;int;NO;NO;YES;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_likes_companies;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;id;int;NO;NO;NO;YES;cities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;student_id;int;NO;NO;NO;YES;countries.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;country_id;int;NO;NO;NO;YES;states.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;state_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;city_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;zip_code;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;geo_point;point;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;address;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_location;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;id;int;YES;NO;NO;YES;beuniversity_students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;student_id;int;NO;NO;NO;YES;partner_universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;partner_university_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;beuniversity_student_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;active;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;status;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;already_registered;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_partner_universities;origin_partner_university_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_positions;student_id;int;NO;NO;YES;YES;positions.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_positions;position_id;int;NO;NO;YES;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;filters;text;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;students;text;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;company_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;job_offer_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_researchs_log;autoselection;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_sectors;student_id;int;NO;NO;YES;YES;sectors.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_sectors;sector_id;int;NO;NO;YES;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_sectors;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_social_sites_students;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_social_sites_students;student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_social_sites_students;social_site_student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_social_sites_students;url;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_temporary_passwords;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_temporary_passwords;password;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_temporary_passwords;student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_temporary_passwords;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_temporary_passwords;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_temporary_passwords;expires_at;datetime;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;id;int;YES;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;student_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;landing;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;campaign;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;ip;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;user_agent;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_tracking;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;ong;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;country_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;state_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;started_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;finished_at;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students_voluntary_services;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;id;int;YES;NO;NO;YES;study_levels.id;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;name;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;academic_level;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;code;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;validate;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;cheked;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies;study_level_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_group_studies;study_id;int;NO;NO;YES;YES;group_studies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_group_studies;group_study_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_positions;study_id;int;NO;NO;YES;YES;positions.id;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_positions;position_id;int;NO;NO;YES;YES;studies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_positions;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_sectors;study_id;int;NO;NO;YES;YES;sectors.id;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_sectors;sector_id;int;NO;NO;YES;YES;studies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
studies_sectors;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
study_levels;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
study_levels;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
study_levels_locale;id;int;NO;NO;YES;YES;study_levels.id;;;;;;;;;;;;;;;;;;;;;;;;;;
study_levels_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
study_levels_locale;locale;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
subjects;id;int;NO;NO;NO;YES;studies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
subjects;name;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
subjects;study_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
subjects;validate;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
subjects;cheked;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
subjects;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
subjects;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
themes;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
themes;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
themes;description;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;user_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;ip_address;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;attempts;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;suspended;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;banned;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;last_attempt_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;suspended_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
throttle;banned_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
ue_universities;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
ue_universities;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
ue_universities;active;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;id;int;YES;NO;NO;YES;universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;code_rcd;varchar;NO;NO;NO;YES;countries.id;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;name;varchar;NO;NO;NO;YES;states.id;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;address;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;country_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;state_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;city_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;zip_code;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;fax;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;email;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;web;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;type;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;telephone;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;validate;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;cheked;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;ascribed_to;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;university_id;int;YES;NO;NO;YES;admin_users.id;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;contact_full_name;varchar;NO;NO;YES;YES;universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;contact_email;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;contact_mobile_telephone;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;contact_telephone;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;attention_schedule;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;management_taxes;double;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;recurring_management_taxes;double;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;degree_max_hours;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;degree_daily_hours;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;degree_fixed_compensation;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;degree_requirements;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;master_max_hours;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;master_daily_hours;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;master_fixed_compensation;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;master_requirements;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;web_to_publish;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;web_user;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;web_password;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;web_observations;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;notes;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;admin_user_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_agreements_requirements;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_studies;university_id;int;NO;NO;YES;YES;studies.id;;;;;;;;;;;;;;;;;;;;;;;;;;
universities_studies;study_id;int;NO;NO;YES;YES;universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;spu_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;partner_university_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;beuniversity_student_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;spu_active;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;status;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;already_registered;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;first_name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
view_students_partner_universities;last_name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
